"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"17",0.000307756281985775,0.000226775946002556,0.000613754637381527,0.000267041847775692,9.75671751923652e-05,0.000316694709800947,0.000467542738538937,0.000189668997158969,0.00083472344322288,0.000354660030990881
"18",0.000812708896119148,0.00079525191267021,0.000935767340241,0.000706305204657838,0.000552606389159337,0.000410284731769934,0.000487881215754896,0.000343416759744287,0.000441168891033158,0.0007050116781611
"19",0.000754534618929029,0.000851976017002016,0.000799264139961451,0.000763028525281697,0.000344764090375975,0.000760537207126617,0.000192630925215781,0.000221527573419735,0.000272707503521815,0.000761105823330581
"20",7.82221502158791e-05,0.000947471329942346,0.000502274518134072,0.000288725717691705,0.000927340409951285,0.000427116979844868,0.000806484489934519,0.000878255083691329,0.000224639815976843,0.000485627604881302
"21",0.000309127166401595,4.16894070804119e-06,0.000144969250075519,0.000134268519235775,0.000481705777347088,0.000648776123300195,0.000873735670931637,0.000315129040041938,6.58720601350069e-05,0.000207433285890147
"22",0.00027839832752943,0.000928195650456473,0.000835784272290766,0.000807113339193165,0.000749607424717396,0.000439718185225502,0.000310257532866672,0.000832262315321714,0.000813040895620361,0.000730281088035554
"23",0.000660895574837923,0.000787365801865235,0.000220679483376443,0.000902719183359295,0.000835946171777323,0.000547337041702122,0.000766533876303583,0.000722436784766614,0.000917387281078845,0.000332550080958754
"24",0.000228962556226179,0.000729992585722357,0.000272140430985019,0.000235272699967027,0.000100343872094527,0.000362180911470205,0.000652381701394916,0.000158990703290328,0.000800253530032933,0.000131828969577327
"25",0.000593680727295578,0.00092882363172248,0.000955441885860637,0.000139568335143849,0.000814640762284398,0.000257732118712738,0.000202412973856553,0.000439844477688894,0.000285290371626616,0.000507206731243059
"26",0.000358054189244285,6.74794095102698e-05,0.000585318364202976,0.00073616013629362,0.000830447046086192,0.000417315910803154,0.000544335522921756,0.000377006195951253,0.0007626275382936,0.000232333873864263
"27",0.000703461845638231,0.000742905198363587,0.000594953341642395,0.000417712375987321,0.000835772844264284,0.000906750410562381,0.000819250425091013,0.000596229394199327,0.000952305086888373,0.000371635249815881
"28",0.000164050650782883,3.00406205933541e-05,2.96855703927577e-05,0.000900030002463609,0.000302149334922433,0.000610687911277637,0.000134506211616099,0.000816727511119098,0.000849951752228662,0.000754424455808476
"29",0.000402410602662712,0.000888979661744088,0.000111705782823265,0.000237595000769943,0.000981804315466434,0.000748495307052508,0.000602554409531876,0.000758252864005044,8.06317764800042e-05,0.000571187176508829
"30",0.000832741876132786,0.000800703391898423,0.00093581112800166,8.1061375560239e-05,7.43437120690942e-05,0.000171439431142062,4.39365161582828e-07,0.000309519659960642,0.000312376016750932,0.000465680700493976
"31",0.000892794175771996,0.000155929665546864,0.000879229880636558,0.000937454671831802,0.000156443397980183,0.000936364189255983,0.000365851018344983,0.000711598982103169,0.000326732682762668,0.000561655623139814
"32",0.000496136937523261,0.000562888431129977,0.000316911768401042,0.000612599668325856,0.000219292225083336,0.000162028103834018,0.00063988341530785,0.000474033018574119,0.000469123206334189,0.000875772455008701
"33",0.000977791856275871,0.000266889764927328,0.000344943103380501,0.000421313536353409,0.000948563245823607,0.000464098432566971,0.000606578995008022,0.000445808801334351,7.59896943345666e-05,0.000403979210648686
"34",0.000641099526875686,7.97135107632033e-05,0.000711838044425097,0.000433590159393948,0.00013541148331614,0.000646717343638408,0.000539843145008121,0.000335601430847522,0.000502971322042294,0.000561926743377771
"35",4.8044364972218e-05,0.000693641570715569,0.00044706921502158,0.000543027931902732,0.000203291346128101,0.000993607363254646,0.000756087042770111,0.000291092026268797,0.000425277525053122,0.000865569861787402
"36",-1.87319055817408e-05,0.00013420885509915,0.000696800859510992,0.000825424018180352,-0.000148848361039325,0.000476448609859502,0.00100620634634979,0.000786678614086845,0.000858683928014926,0.000590977281025094
"37",1.67807916872867e-06,0.000416574423855429,-0.000269380163961298,0.000242169894149129,-0.000583865362575049,4.61236658939384e-05,0.000697285935022317,0.000453988516862245,0.000264540511957296,0.00064398182218562
"38",0.000280446391187627,-1.43209719859944e-05,0.000230348578244425,-7.72165389634844e-05,-0.000421717423002739,0.000772768124153701,0.00194025600432232,-6.44894173373767e-06,0.000363806417971547,0.000434492072483431
"39",-0.000193003390815882,0.000476597562916205,-0.000105984133437181,0.000507440502057041,-0.000106128140630972,0.000624755197438547,0.0018307699692598,0.000508620729446223,0.000153378844490751,-3.7002144030107e-05
"40",-0.000302224619171526,0.000418936859678634,-0.000268359204593206,0.000135590676882513,-0.00183161843774566,-0.000129727600047951,0.00324516272268393,1.13476582042054e-05,-0.000227497340532231,-4.56713427979885e-05
"41",0.000221145752627596,0.000414575362029887,-0.000817016304109074,-0.00022978331012414,-0.00253792777148399,-0.000198152830157698,0.00364253626879243,-0.000271219953694157,-0.000350096390765332,-0.000709433628900307
"42",0.000264373230561805,-0.000185580746937762,-0.00176615378498813,0.000188103512886245,-0.00216857593573839,-8.02793714882869e-05,0.00439426270202419,-0.000183380802574524,-6.06505556864863e-05,-0.000309140766955906
"43",-0.000234986701090716,0.000547626746889393,-0.000944162214895845,0.000455260681178379,-0.00194643489535359,0.00027445855714952,0.0036686555699402,0.000261553797698776,0.000282085784334094,-0.00017687778578242
"44",-0.000297605186447999,0.000796637466267975,-0.00107423400533367,0.00048970805666636,-0.00144802985715985,-0.000489782864728188,0.00298743630800591,0.000403142425812135,-0.000713132678885999,-0.000801375839603061
"45",-0.000393695195713226,0.000620287015559666,-0.00125811212860613,-0.000148136025706305,-0.00147926743426499,-0.000506936701575616,0.00251672113578487,-0.000270060127085998,0.000175835165170635,-0.000375747537023087
"46",0.000282055278247294,-0.000369874193583442,-0.000730544073169942,-0.000351848913730604,-0.00133235065557145,0.000291020009082971,0.00272134535183962,-1.44203462442152e-05,-0.000565487238998795,-0.000813923885510453
"47",0.000247639204045718,0.000682016368792483,-0.000721491515424358,-0.00019305642847142,-0.000894865771214371,-2.19461199945737e-05,0.00270928209479277,3.07861415542091e-05,-0.000551799436731565,-0.000752112414227781
"48",0.000362409330681801,-5.22478814561693e-05,-0.000654925032834775,0.000334326362234561,-0.000775210587200876,0.000580255221651117,0.00268237129887614,0.000625068094202402,0.000242206873758223,-0.000299195879025879
"49",7.03467094728119e-05,0.000531232183474812,-0.000576600374803134,0.000558134649131741,0.000301280352841939,0.000156325848562697,0.00169433420141408,0.000125566081531331,0.000186566241611507,-5.69415577669593e-05
"50",0.000373297345724827,-7.24071699786229e-05,2.13014098049846e-05,0.000443608506805251,0.0003117571786658,0.00079875129395241,0.00189202822766649,-1.82476131895119e-05,0.000144739203905818,-5.36731163471748e-05
"51",0.000750550985677271,0.000284030519203363,0.000395565080498349,0.000568475179186088,-9.35122282391044e-05,6.5760312611885e-05,0.00122138450626188,0.000190323256517714,0.000319902821420494,0.000124284629385361
"52",0.000473133512403697,0.000842137472243878,0.000413139970782808,2.91873869169598e-05,-0.000109942789316305,0.000557726002200244,0.000500150492766174,0.000579146782835864,0.000583882984995882,0.000816798109522587
"53",0.000119522671122868,0.000550522219646278,0.000627218603535624,0.000705375986218464,7.55521095432145e-05,-5.15023762251208e-06,0.000329824363043972,0.000859896681651217,0.000524711628254738,0.000760334115611576
"54",0.000587187905330211,0.000285331573104486,9.9994720891118e-05,0.000687718745786697,0.000837481913622469,0.000569473386509344,0.0007794433622621,5.96725214272737e-05,0.000188089792616665,0.000948586899554357
"55",0.000346061876975,0.000554181856103241,0.000769351236289367,0.000428364365361631,0.000291039421921596,0.00044430547975935,0.000593832629267126,0.000701861422741786,0.000353873078944162,0.000888564905151725
"56",0.00015485151624307,0.000217943936819211,0.000843672815244645,0.000430126742459834,0.000134061945602298,0.000797766610980034,0.000242336528608575,0.000707960604224354,0.000871204400900751,0.000282966406550258
"57",0.00094010852300562,0.0006979511375539,0.000718172666151077,0.000624496076488867,0.000201294606085867,0.000378637104760855,0.00063378934841603,0.000751776366261765,0.000889978800434619,0.000438391400966793
"58",0.000741221741307527,0.000505737886065617,0.000543607980478555,6.33856269996613e-05,0.000263541133143008,0.000919312271522358,0.000182020426029339,0.000810903938021511,0.000596454235259443,1.4071645680815e-05
"59",0.000768746490124613,0.000836569047998637,0.000436590752098709,0.000548078667372465,1.89104352612048e-05,0.000261347173713148,0.000384773006197065,0.00031174682173878,0.000466422450961545,0.000365537319099531
"60",0.000740157282133167,0.00077253041532832,0.000147360062855246,0.000678076529470798,0.000405130177585917,7.80275626612775e-05,5.05163952557557e-05,0.000435905811731994,0.000320427148223559,9.04008546526684e-05
"61",0.000689264187691707,0.000741130599404799,0.000841192106813868,1.62841000877225e-05,0.000411431377466637,8.74218368208953e-05,8.85293547413742e-05,0.000842609791522041,0.000366689028434497,6.58587129778631e-05
"62",0.000527910382254515,0.000129876409738775,0.000805364050900287,0.000158030570590298,0.000233161923442253,0.000773001312943577,0.00104813988450601,0.000592465959603411,0.000407849696264624,0.000588122766332274
"63",4.23018515674832e-05,0.000860569566835456,0.000842442409634733,0.000258670622696,0.000562379237098758,0.000119323816599071,0.000353736405541923,3.08214657905045e-05,0.00043975915622536,0.000691919264898017
"64",0.00050918946939117,0.000920628085961859,0.000381667478847796,5.8413567884434e-05,0.00018118384640694,0.000833580218387352,0.00108806451593798,-7.94773116995636e-05,0.000288323457505886,0.000156608661915411
"65",9.84284718412368e-05,0.000729363308388006,0.000197052884760399,0.000494511043402029,-0.00146478454760106,0.000235723594908593,0.00269775795155827,0.000106190203323555,-0.000354449213428397,-0.000284662260414957
"66",-0.000399872797498785,-0.000505407175672354,-0.000229819977506596,-0.000192159966433451,-0.00281751163130345,-0.000504804238855616,0.00528949037626815,-0.000620965193649711,-0.000103562975641737,-0.00032095656677024
"67",-0.00160687772794692,-0.00100648882957981,-0.0011969649325486,-0.000847116573106841,-0.00467092545771851,-0.000903607569830577,0.0104681770310825,-0.000993792808692012,-0.00149736890766877,-0.00148572242033394
"68",-0.00314787922866394,-0.00118255384521458,-0.00290643046853071,-0.00100122651736936,-0.00976500184476897,-0.00155179606825957,0.0167848063194996,-0.00171212342843486,-0.00267565140464919,-0.00289061796350163
"69",-0.00433523505620834,-0.00185053745099343,-0.0052639892281751,-0.00248914076330254,-0.0144370027432827,-0.00266534536660424,0.0218749296741465,-0.003020243199481,-0.00382331534199384,-0.00385006512968126
"70",-0.00575621351570393,-0.00333598474250477,-0.0080591016118599,-0.0032595298791821,-0.01916580873078,-0.00431920972901632,0.0304217253779381,-0.00409077303982285,-0.00647653859798872,-0.00643847388659073
"71",-0.0084784765443234,-0.00341728078069161,-0.0120309168694973,-0.00515975268362456,-0.021166402397506,-0.00716671227463233,0.038357564170348,-0.00466907805266259,-0.00936654299705986,-0.00846660667760795
"72",-0.0110602536232824,-0.00413132209503909,-0.0169251636043624,-0.00607273452222643,-0.0225648359246976,-0.0106015042710943,0.0452683986887212,-0.00536765848540626,-0.0125432935312853,-0.01092406970912
"73",-0.0133889349434738,-0.00450696004003021,-0.0195550755733238,-0.007250074059494,-0.022491899198883,-0.0121833920433912,0.0479228221059415,-0.00660110495040933,-0.015359149720249,-0.0126967906279987
"74",-0.0149142489214479,-0.0054130944097968,-0.0219899005311702,-0.00687591954188362,-0.0198082847834497,-0.0118267266711525,0.0516272001367353,-0.00603973091332089,-0.0158335517797414,-0.012921134208172
"75",-0.0138737795672141,-0.0057834919328408,-0.0210529637915815,-0.00637580505564647,-0.0159503298155353,-0.0108980465253457,0.0505813107155909,-0.00499557044882672,-0.0137271438738866,-0.0110399030379228
"76",-0.0113876371248374,-0.0053622446290845,-0.0186095714984158,-0.00586326850269224,-0.0115321676506421,-0.00922813649711686,0.04779808252023,-0.00417597554869639,-0.0114733853502251,-0.00911400196114936
"77",-0.00888929630371874,-0.00393312188995719,-0.0144616480636132,-0.00421718527431419,-0.00677733374636308,-0.00706944751967151,0.0403866432401797,-0.00317538078896282,-0.00799697082900403,-0.00560260486568365
"78",-0.00520698315930762,-0.00213194868848184,-0.0081209461275484,-0.00192759147645603,-0.00360887172745916,-0.00446178512254238,0.0280442201071603,-0.00167802310950141,-0.00381039977176574,-0.00324193333929012
"79",-0.00189854626329374,-0.00104713541755964,-0.00377537345527421,-0.000723955932647393,-0.00209245368634347,-0.00216344066028062,0.0172640120878872,-0.000730812867788505,-0.00178807343123973,-0.00133937224563819
"80",-0.000808240749700334,0.000276958508413905,-0.0016712242900917,-0.000372754159030099,-0.00115936942661226,-0.00102699557917417,0.00950824656141181,-4.65633677675378e-05,-0.00074858268927434,-0.000312009479441875
"81",-0.000174682945090734,-0.000120612694464774,-0.000707744044924941,0.000249452608187626,0.000194175642184439,2.21816930604115e-05,0.00318567693040713,0.000134641648689795,-0.000389384897242871,0.000421381236379067
"82",0.000351914706253214,0.000810045832157289,0.000136710739382792,0.000464911942401092,0.000626713909695059,0.000195103320246706,0.00124001822527215,0.000761168605318093,0.000418183906944,0.000837140369661712
"83",0.000623758348855329,0.000764819975593716,0.00023984143721578,0.000189081128426242,0.000158680562970379,0.000402781028915015,0.00095236723164636,7.4050992490488e-06,0.000407833624408719,0.000288610157474537
"84",0.000589785982389003,0.000125335309421644,0.000422338049625978,0.000355841380311176,0.000301064189523458,0.000603207298088819,0.000652434900403023,0.000788503739750013,0.000385551832616329,0.000620066358475015
"85",9.4727945048362e-05,0.000200456640683115,0.00060183132532984,0.00020737633924,0.000624038821551949,8.74996311031282e-05,0.00053523898171261,0.000453289950732142,0.000333122597075999,0.000780769548611715
"86",0.000750388802029192,0.000802145041758195,0.000804774898802862,0.000884961267467588,7.76481777429581e-05,0.000531234821071848,0.000821378616848961,0.000754050131421536,1.46909039467573e-05,0.000817512755282223
"87",0.000688798022689298,0.000989611607976258,0.000536570986965671,0.000542883147485554,9.02968924492598e-07,1.73718745354563e-05,0.000554036852670834,0.000343840738758445,0.000867303557693958,0.000833316539181396
"88",0.000649500204120905,0.000299031750781497,0.000647740102785621,0.000894322759679908,1.01534248349597e-05,0.000677623700215113,0.000419660529511641,0.000627412995416031,0.000183313618006563,0.000229223345902767
"89",0.00072434459339936,0.000451443540959935,0.00092043273571658,0.000621979512116961,7.10821125114817e-05,0.000715118805138323,0.000924710617944034,8.17639167178719e-05,0.000433379544493636,0.000172875367734506
"90",1.21955028382357e-05,0.000176070212413396,0.000441899859025948,0.00021683971690135,0.000383869551821401,0.000411675122436642,0.000821139089631676,0.000187655734977327,0.000248790938275597,0.000620123074403997
"91",0.000412406780210668,0.000230485775042442,0.000859440855541336,0.0009219877139988,-0.000193080295771372,0.000217569599741375,0.00047792145065347,0.00045355145041523,3.55960753474254e-05,-8.22668519376467e-05
"92",-0.00102449047621514,0.000110806081492862,0.00213740986720807,0.000668104842116736,-0.000680657496625929,-0.000225532225417171,0.00118514540113024,0.000348150908659209,-0.000104747017282755,0.000350459260130892
"93",-0.00226731316813816,-0.00116745613646943,0.00487669171288261,-0.000409176291241823,-0.00380527477209902,-0.00151039869570525,0.00367357270175901,-0.00119757589619325,-0.0015051739671348,-0.000712584807358859
"94",-0.00416591647882915,-0.00272060938040824,0.0115062459875964,-0.000353480100433001,-0.00652877516925694,-0.0028975662748982,0.00672684052342204,-0.00214369293764356,-0.00391182781714144,-0.00230279918288654
"95",-0.00866823910899951,-0.00591302918803435,0.0204694331359815,-0.00239189595150143,-0.0132534753797213,-0.0052015351849807,0.0125898497896238,-0.00445807036311348,-0.00763641278282905,-0.00528437646854171
"96",-0.013304298999211,-0.00885521647986374,0.0270866536737566,-0.00345732833643085,-0.0220207823885498,-0.00938035058159915,0.0199662128665318,-0.00812709713377297,-0.0134390003330606,-0.00960656895775162
"97",-0.0177218725283503,-0.0136194895770794,0.0322810631256435,-0.00251886524808337,-0.0321493279120671,-0.0145355896779919,0.0269981875815061,-0.0115205680444133,-0.0202644509633153,-0.0143207524008847
"98",-0.0222530766055577,-0.0165301913332907,0.0360809859983264,-0.00281938860579598,-0.0415996257307843,-0.0185945313480236,0.0368323627202745,-0.0141622648667062,-0.0289497114151923,-0.0194489997938605
"99",-0.0282151765939997,-0.017709577353982,0.0345302888929662,-0.00562338723806551,-0.0502603621393185,-0.0248946206749077,0.0540034036389608,-0.0181631663184149,-0.0377625301422545,-0.0262915948467934
"100",-0.0351434378844644,-0.0191693323889121,0.0249671223358231,-0.00818737158577208,-0.0544785874361061,-0.030946929015833,0.0766842428533664,-0.0216941590948187,-0.0499072534773554,-0.0327495718372886
"101",-0.0394226256470565,-0.0203985311384876,0.0165167654701357,-0.0121647919668746,-0.0545629771491254,-0.0347069115019786,0.0975991117277808,-0.022763112990399,-0.058687123566422,-0.0371160828076591
"102",-0.0397525434986269,-0.0214050369642743,0.00729672855040545,-0.0142460310017241,-0.0485187838365718,-0.035205098542288,0.114468680406571,-0.0218777754803189,-0.0608033376119404,-0.0375077659653978
"103",-0.0391630425640425,-0.0214869309869567,-0.0046242617594032,-0.0138962285738216,-0.0407911910135708,-0.0329784567527063,0.128336516277775,-0.0191704858645188,-0.058660617093763,-0.0333441335345149
"104",-0.0338668956860406,-0.0186044280677374,-0.0131230583722243,-0.0124417375050796,-0.0299217973314217,-0.0260209083688907,0.129469174490142,-0.0155136874355253,-0.0480857039509563,-0.0257956207432204
"105",-0.0246721376271065,-0.0134853355538807,-0.0138603717396091,-0.0103216671792445,-0.018535060816093,-0.0178035358592199,0.11106668713721,-0.0105613496211625,-0.034300139301529,-0.0188691672652118
"106",-0.015468173777252,-0.00787389583087954,-0.0109648368207933,-0.00575816052996119,-0.00801796805585997,-0.00848614669832271,0.0794521427431091,-0.00657028984672868,-0.0179285477960239,-0.0102730861385313
"107",-0.00902730564128759,-0.0043707205823022,-0.00762523093775908,-0.00461825933129243,-0.00296164042102671,-0.0013198576185361,0.0480374223230128,-0.00337088555806679,-0.00883199729778892,-0.00567100849666577
"108",-0.00459640279816736,-0.00137840241353205,-0.00504275707655286,-0.00219498654493126,-0.000304752568272848,0.00102007879986712,0.0248436185580657,-0.00120352937425837,-0.00310495238698442,-0.0027944156711548
"109",-0.00134115134210709,-0.000220923990417101,-0.00212657294685071,-0.000836398081056442,0.000111931484610132,0.00151483890166262,0.010324230721995,-0.000564713513046722,-0.000581912069784739,-0.000404952093638784
"110",0.000274983347248146,-0.000304405936255274,2.07765552554322e-05,-0.000339421035153935,0.000355007519443451,0.000928389272482493,0.00456908833998736,0.000283635556916155,-0.000104278225595962,0.000208223830252559
"111",0.000290944042339188,0.000816157045864522,0.000889354657270689,-5.66333155033604e-05,8.24572528253319e-05,0.000229968711775747,0.000607574129361864,0.00071849890285709,0.000402045769327694,0.000378398896645981
"112",0.000185173242898574,0.000160744139702915,0.000948086873373432,0.000229715665214185,0.000735049582004588,0.000303421350792978,0.00104402603074851,0.000563021900982733,0.000366633849647435,0.000882924678148551
"113",0.000760479337070137,0.000797128720441833,0.000905890997033566,0.000108323608757928,0.000377304892521352,0.000774521235842258,0.000672596224583685,0.000711074051447213,0.000335924406768754,0.000761992137879133
"114",0.000815560014219955,0.000901277050608769,0.000703038492938504,9.69967367127538e-05,0.000515793510479853,0.000398417989257723,4.36048693954945e-05,0.000557324780384079,0.000948470222763717,0.000948838715674356
"115",0.000179229013041439,1.15431079267145e-06,0.000309111515196088,0.000881497884714104,0.000515343022895268,0.00056653662319474,0.000521051400225036,0.000358618321864684,0.000344955107268712,0.000930592196751596
"116",-4.23651803323763e-06,0.00102481231524007,0.000354872117736622,0.00083736821908828,0.000327418749456447,0.000921940469107266,0.000131576705245602,0.000404881728143002,0.000371746162902381,9.05272304647501e-05
"117",0.000538454306991512,0.000958163666667566,0.000935150549115799,0.000587499093259898,7.4149341503981e-05,0.000147923647477178,0.000670330651409993,0.000772739906955627,0.000645044795121086,0.000937192092573741
"118",-0.000137776470439497,0.000423053052850873,0.000751397223616255,0.00173341890669881,0.000542423441495845,-0.000289203197036217,0.000142038112533907,0.000626710946898749,-0.000288708116350109,0.000126202774351114
"119",-0.00142760091650996,-0.000406637524850983,0.00394707157065486,0.00486681307672834,-0.000386966082361206,-0.00189780528056254,-0.000107580074197064,-0.00033518766800505,-0.00149581309989241,-0.000871873796521881
"120",-0.00422853400637581,-0.00205550283461837,0.00884589062658885,0.00723578473120854,-0.0024484899514117,-0.0045090660880873,-0.00233154905809216,-0.00168370523769688,-0.00435064869594461,-0.00206074272925159
"121",-0.00865565286413962,-0.00558127458288422,0.0212260106571898,0.01301798557964,-0.00580890490843636,-0.00921530776033767,-0.00290265717522828,-0.00447005268621567,-0.0101097592073308,-0.00564091373901197
"122",-0.015625459615427,-0.010780740454438,0.0386407102671525,0.0204946919788384,-0.0127784802258058,-0.0178079392313763,-0.00367273555014573,-0.0102819258265665,-0.0186696928843293,-0.0119311308471371
"123",-0.0239078300142382,-0.0195436632320697,0.0621721467174462,0.0266120535513509,-0.0247944459426604,-0.0257745575227484,-0.0019361966110232,-0.0174851885135664,-0.0300904534715138,-0.0205132080973664
"124",-0.0335951010752118,-0.0265065691028578,0.0828668384391407,0.03463632439855,-0.0413620899508595,-0.032240690791009,-0.000900514472401784,-0.027065567502704,-0.0450394959613967,-0.0318529411401808
"125",-0.0396744372124859,-0.0283080769445176,0.104191262885717,0.0376565267196614,-0.0583356606016354,-0.0443458885081656,-0.00558103427801036,-0.0386485542450697,-0.0593061706991301,-0.0466186230697257
"126",-0.040250332770524,-0.0201713603151726,0.118507853226167,0.028573113130611,-0.0768117864225379,-0.0632901270052325,-0.00616005264916411,-0.0543151021055921,-0.0735385944798206,-0.0670086713178832
"127",-0.0359590998321249,-0.00853120908976349,0.1201369163713,0.0126513563845971,-0.0970002104845764,-0.0837192885225466,0.00163148728751713,-0.0708362128975712,-0.0820930358904079,-0.0888741647890535
"128",-0.0306494387539611,-0.00355404666873031,0.11264587304828,-0.00876955851838752,-0.106349979234814,-0.0895404875881856,0.0186751922593858,-0.0824803033872239,-0.0839464826541468,-0.105413043676458
"129",-0.0198013090876965,-0.00698181258385638,0.096545458885226,-0.0229408332065141,-0.105616966874753,-0.0847203847568904,0.0422965760155615,-0.0859192817982663,-0.0845549796513218,-0.114496580332548
"130",-0.0160732955442988,-0.0115088138228446,0.0804133317128825,-0.0361874066921982,-0.0910371159253267,-0.0708209508864377,0.074187745040642,-0.0816010773335427,-0.088447418809267,-0.11282444024769
"131",-0.0157565126517108,-0.00696566173245758,0.0450682669397702,-0.0432992003003003,-0.0717372715789914,-0.0537472797330254,0.100171007471297,-0.0709440228904626,-0.0948702133744113,-0.100270698957452
"132",-0.0136295729810789,0.00357541248441851,0.0129051768314396,-0.0401582423045152,-0.0488277422247284,-0.032479697662513,0.107311775032466,-0.0568629285808777,-0.0911992256741154,-0.0814750877254941
"133",-0.0133686109986167,0.015175179322062,-0.0113971801639897,-0.0383791299227512,-0.0250261841747382,-0.0137043967779952,0.0907342437276868,-0.0414364591187869,-0.0830039848666548,-0.0618067173266376
"134",-0.0142426552410385,0.0178227461060233,-0.0206169561691594,-0.0350259093310278,-0.00345862091612536,0.00779539776226827,0.0637773404768961,-0.0273868462941087,-0.0620536893220074,-0.0435178316238815
"135",-0.0135787984415076,0.0113159834980524,-0.0211824858305772,-0.0281732780485025,0.00699919922875387,0.0298093923253244,0.0394826330643518,-0.0166164744070399,-0.0401882885805412,-0.0283463378755061
"136",-0.010213358691583,0.00469457054657413,-0.0175136692891713,-0.0187649115861263,0.0112481244281194,0.0353053851072236,0.0188286619370789,-0.00882542196497881,-0.0238564563831768,-0.01641475065832
"137",-0.00708719155917969,0.000643767526546692,-0.0102705826837226,-0.0124200402268554,0.00980963223494872,0.0301489995800955,0.00807540826561007,-0.00444176726208119,-0.0123215553141153,-0.00870693528584195
"138",-0.00352769490087304,-0.000834042814185264,-0.00449435442359294,-0.00451354078864588,0.00362083201063295,0.0169961660216282,0.00319385676619205,-0.001242160485268,-0.00431968173140387,-0.00360007165435467
"139",-0.000243304080825306,0.000230890691414025,-7.75010399941345e-05,-4.70815252230717e-05,0.000740249028738469,0.00478123057805972,0.00138413231265706,0.000211540739555423,0.000234472625171715,-0.000664058001468147
"140",0.000148314007575467,0.000235514841051544,-7.2776985436777e-05,0.00040057939130749,0.000921000185053907,0.00103260780530528,0.000255959594914007,0.000296175352074687,0.000524123172506112,0.000149559452131201
"141",0.000311648721619584,0.000884321971499257,0.000581204828275508,0.000669745252766879,1.44208304412446e-05,0.000681120521367099,0.000327697958504358,0.000559130908089797,0.000129053856035081,0.000672535521485467
"142",0.000978483943501487,0.000115157486870885,0.000199594114907086,0.000267222821014002,0.000225580255035311,0.000348964515142143,0.000602799400687218,0.000100765109760687,4.87644367385656e-05,0.000300746131222695
